"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Group","Number","total_spending","Deck","Cabin_num","Side"
"1551_01","Europa",0,"E/96/P","TRAPPIST-1e",30,0,0,1376,43,0,1460,"Skyrmak Clidly",1,1,"1551",2879,"E",96,1
"1552_01","Earth",1,"G/240/S","TRAPPIST-1e",37,0,0,0,0,0,0,"Millie Batestonley",0,1,"1552",0,"G",240,0
"1555_01","Europa",0,"A/18/S","TRAPPIST-1e",45,0,0,1389,0,2987,0,"Alcorix Spistory",0,1,"1555",4376,"A",18,0
"1558_01","Earth",0,"G/247/P","TRAPPIST-1e",62,0,877,15,0,0,1,"Benja Mcdowns",0,1,"1558",893,"G",247,1
"1560_01","Earth",0,"G/242/S","TRAPPIST-1e",38,0,0,1,45,0,837,"Chary Guezaley",0,1,"1560",883,"G",242,0
"1561_01","Earth",0,"F/305/P","55 Cancri e",24,0,1030,0,0,0,1122,"Kyley Briggins",0,1,"1561",2152,"F",305,1
"1562_01","Earth",0,"F/306/P","TRAPPIST-1e",18,0,341,0,332,102,0,"Shelle Simmonders",0,1,"1562",775,"F",306,1
"1564_01","Mars",1,"F/303/S","TRAPPIST-1e",23,0,0,0,0,0,0,"Weers Merie",0,1,"1564",0,"F",303,0
"1565_01","Earth",0,"F/304/S","PSO J318.5-22",16,0,0,1519,0,0,766,"Gordo Fitzgerson",0,1,"1565",2285,"F",304,0
"1567_01","Europa",1,"B/53/P","TRAPPIST-1e",37,0,0,0,0,0,0,"Tark Replic",1,1,"1567",0,"B",53,1
"1568_01","Earth",0,"F/82/P","TRAPPIST-1e",22,0,1018,100,0,9,0,"Idace Burchrison",0,1,"1568",1127,"F",82,1
"1568_02","Earth",1,"G/248/P","PSO J318.5-22",18,0,0,0,0,0,0,"Samany Burchrison",1,2,"1568",0,"G",248,1
"1569_01","Mars",1,"F/308/P","TRAPPIST-1e",25,0,0,0,0,0,0,"Tors Hac",1,1,"1569",0,"F",308,1
"1572_01","Earth",0,"G/249/P","TRAPPIST-1e",26,0,758,17,11,0,0,"Karie Shephendry",0,1,"1572",786,"G",249,1
"1572_02","Earth",0,"F/309/P","TRAPPIST-1e",25,0,4,0,146,723,0,"Lynnie Pager",0,2,"1572",873,"F",309,1
"1573_01","Mars",0,"D/56/S","TRAPPIST-1e",55,0,938,0,82,0,162,"Lychex Butte",0,1,"1573",1182,"D",56,0
"1576_01","Mars",0,"E/97/P","TRAPPIST-1e",28,0,641,0,372,0,16,"Oahars Hapie",0,1,"1576",1029,"E",97,1
"1577_01","Earth",0,"F/310/P","Other",23,0,0,169,0,0,0,"Keitha Grahangory",1,1,"1577",169,"F",310,1
"1578_01","Earth",0,"E/98/P","TRAPPIST-1e",22,0,0,24,0,176,783,"Everly Garrincent",0,1,"1578",983,"E",98,1
"1579_01","Earth",0,"F/311/P","55 Cancri e",26,0,333,1819,0,1,0,"Rankie Pughanders",1,1,"1579",2153,"F",311,1
"1580_01","Earth",0,"G/246/S","TRAPPIST-1e",13,0,0,0,8,0,714,"Enrie Hinesh",0,1,"1580",722,"G",246,0
"1580_02","Earth",0,"G/246/S","TRAPPIST-1e",18,0,428,0,36,0,424,"Janita Hinesh",0,2,"1580",888,"G",246,0
"1581_01","Mars",1,"F/312/P","TRAPPIST-1e",38,0,0,0,0,0,0,"Cor Che",1,1,"1581",0,"F",312,1
"1581_02","Mars",1,"G/82/P","TRAPPIST-1e",28,0,0,0,0,0,0,"Prabon Che",1,2,"1581",0,"G",82,1
"1584_01","Earth",0,"F/314/P","TRAPPIST-1e",57,0,433,0,0,371,0,"Paulia Thony",0,1,"1584",804,"F",314,1
"1584_02","Earth",1,"G/251/P","TRAPPIST-1e",0,0,0,0,0,0,0,"Ronne Thony",0,2,"1584",0,"G",251,1
"1585_01","Earth",1,"G/252/P","TRAPPIST-1e",18,0,0,0,0,0,0,"Salley Crosarios",1,1,"1585",0,"G",252,1
"1588_01","Europa",1,"E/99/P","TRAPPIST-1e",25,0,0,0,0,0,0,"Errima Fullous",1,1,"1588",0,"E",99,1
"1588_02","Europa",0,"E/99/P","55 Cancri e",35,0,0,17394,0,724,0,"Hyaduma Fullous",1,2,"1588",18118,"E",99,1
"1590_01","Europa",0,"D/57/S","TRAPPIST-1e",37,0,0,1336,2,12,7,"Neutrin Crakenecal",1,1,"1590",1357,"D",57,0
"1590_02","Europa",0,"D/57/S","55 Cancri e",33,0,0,26,1,33,2439,"Ankark Crakenecal",0,2,"1590",2499,"D",57,0
"1592_01","Europa",0,"C/60/S","TRAPPIST-1e",35,0,305,3621,0,320,341,"Ankabih Idivent",1,1,"1592",4587,"C",60,0
"1592_02","Europa",0,"C/60/S","55 Cancri e",47,0,16,2127,1487,0,196,"Arid Idivent",1,2,"1592",3826,"C",60,0
"1593_01","Earth",0,"E/114/S","TRAPPIST-1e",23,0,5,51,0,732,0,"Gwendy Savaraldez",0,1,"1593",788,"E",114,0
"1594_01","Earth",0,"G/253/P","TRAPPIST-1e",29.8770601336303,0,0,3,0,2,923,"Lis Delazarson",1,1,"1594",928,"G",253,1
"1595_01","Europa",0,"C/57/P","55 Cancri e",27,0,0,4342,0,0,36,"Pharmus Reming",1,1,"1595",4378,"C",57,1
"1596_01","Europa",1,"B/54/P","TRAPPIST-1e",23,0,0,0,0,0,0,"Izarfik Replipent",1,1,"1596",0,"B",54,1
"1597_01","Earth",1,"G/254/P","TRAPPIST-1e",31,0,0,0,0,0,0,"Thewis Hahnstonsen",1,1,"1597",0,"G",254,1
"1599_01","Europa",1,"C/58/P","TRAPPIST-1e",19,0,0,0,0,0,0,"Giedion Drelcate",1,1,"1599",0,"C",58,1
"1599_02","Europa",1,"C/58/P","55 Cancri e",53,0,0,0,0,0,0,"Enifak Drelcate",1,2,"1599",0,"C",58,1
"1601_01","Earth",0,"G/255/P","TRAPPIST-1e",37,0,22,5,0,747,0,"Elenna Mulley",0,1,"1601",774,"G",255,1
"1602_01","Earth",0,"F/307/S","TRAPPIST-1e",18,0,0,0,0,2681,55,"Vina Chardsons",0,1,"1602",2736,"F",307,0
"1603_01","Earth",0,"F/317/P","TRAPPIST-1e",42,0,0,594,0,0,119,"Tyle Carreralend",0,1,"1603",713,"F",317,1
"1603_02","Earth",1,"G/256/P","TRAPPIST-1e",7,0,0,0,0,0,0,"Card Carreralend",1,2,"1603",0,"G",256,1
"1603_03","Earth",0,"G/256/P","55 Cancri e",7,0,0,0,0,0,0,"Dessie Carreralend",1,3,"1603",0,"G",256,1
"1604_01","Earth",0,"G/257/P","TRAPPIST-1e",24,0,2,3,0,616,161,"Dellie Rostarks",0,1,"1604",782,"G",257,1
"1606_01","Europa",0,"E/116/S","TRAPPIST-1e",20,0,13,817,0,1435,22,"Furuson Oilloody",1,1,"1606",2287,"E",116,0
"1608_01","Earth",0,"F/319/P","TRAPPIST-1e",24,0,1158,193,798,2,0,"Glena Dicksons",0,1,"1608",2151,"F",319,1
"1611_01","Earth",0,"G/248/S","TRAPPIST-1e",42,0,0,865,0,0,44,"Lorey Torrez",1,1,"1611",909,"G",248,0
"1612_01","Europa",0,"E/101/P","TRAPPIST-1e",49,0,0,3750,0,2,341,"Furuson Entenedy",1,1,"1612",4093,"E",101,1
"1612_02","Europa",1,"E/101/P","TRAPPIST-1e",47,0,0,0,0,0,0,"Arraid Entenedy",1,2,"1612",0,"E",101,1
"1613_01","Earth",0,"F/82/P","55 Cancri e",16,0,825,9,0,0,42,"Judya Josey",0,1,"1613",876,"F",82,1
"1614_01","Mars",0,"F/321/P","TRAPPIST-1e",26,1,432,0,965,35,0,"Duckes Conie",0,1,"1614",1432,"F",321,1
"1615_01","Earth",0,"F/322/P","TRAPPIST-1e",24,0,0,0,6,685,0,"Kencey Lopelases",0,1,"1615",691,"F",322,1
"1615_02","Earth",1,"G/259/P","TRAPPIST-1e",38,0,0,0,0,0,0,"Therta Harperez",1,2,"1615",0,"G",259,1
"1615_03","Earth",0,"G/259/P","TRAPPIST-1e",0,0,0,0,0,0,0,"Terina Lopelases",1,3,"1615",0,"G",259,1
"1617_01","Mars",0,"D/53/P","PSO J318.5-22",37,0,295,1575,19,515,0,"Ots Blan",0,1,"1617",2404,"D",53,1
"1619_01","Earth",1,"G/249/S","TRAPPIST-1e",39,0,0,0,0,0,0,"Vanard Hinglendez",1,1,"1619",0,"G",249,0
"1621_01","Earth",0,"F/308/S","55 Cancri e",25,0,553,0,1,239,8,"Jeane Dukertyler",1,1,"1621",801,"F",308,0
"1621_02","Earth",0,"F/308/S","PSO J318.5-22",25,0,172,129,41,0,341,"Valex Dukertyler",0,2,"1621",683,"F",308,0
"1622_01","Mars",1,"F/323/P","TRAPPIST-1e",35,0,0,0,0,0,0,"Jayrin Sau",1,1,"1622",0,"F",323,1
"1624_01","Earth",1,"G/250/S","PSO J318.5-22",0,0,0,0,0,0,0,"Joanry Barbes",1,1,"1624",0,"G",250,0
"1624_02","Earth",0,"G/250/S","55 Cancri e",46,0,612,0,62,0,0,"Dorice Barbes",1,2,"1624",674,"G",250,0
"1624_03","Earth",1,"G/250/S","TRAPPIST-1e",4,0,0,0,0,0,0,"Eristy Barbes",1,3,"1624",0,"G",250,0
"1625_01","Europa",1,"C/59/P","55 Cancri e",19,0,0,0,0,0,0,"Weznif Patimonne",1,1,"1625",0,"C",59,1
"1625_02","Europa",0,"C/59/P","TRAPPIST-1e",29,0,0,930,0,2113,98,"Dabik Patimonne",0,2,"1625",3141,"C",59,1
"1626_01","Earth",0,"F/324/P","TRAPPIST-1e",19,0,0,9,0,0,1,"Raceky Logannon",0,1,"1626",10,"F",324,1
"1628_01","Europa",1,"B/71/S","TRAPPIST-1e",47,0,0,0,0,0,0,"Zauri Foraud",1,1,"1628",0,"B",71,0
"1630_01","Earth",1,"G/252/S","PSO J318.5-22",1,0,0,0,0,0,0,"Rayne Cofferson",1,1,"1630",0,"G",252,0
"1630_02","Earth",1,"G/252/S","TRAPPIST-1e",4,0,0,0,0,0,0,"Shery Cofferson",0,2,"1630",0,"G",252,0
"1630_03","Earth",0,"F/309/S","TRAPPIST-1e",37,0,0,27,11,732,5,"Elanda Cofferson",0,3,"1630",775,"F",309,0
"1631_01","Earth",0,"E/118/S","TRAPPIST-1e",61,0,1215,32,0,0,362,"Toniel Kennetty",0,1,"1631",1609,"E",118,0
"1632_01","Europa",1,"C/62/S","TRAPPIST-1e",32,0,0,0,0,0,0,"Cella Fatted",1,1,"1632",0,"C",62,0
"1633_01","Earth",1,"G/261/P","TRAPPIST-1e",4,0,0,0,0,0,0,"Ferry Thony",1,1,"1633",0,"G",261,1
"1633_02","Earth",1,"G/261/P","TRAPPIST-1e",16,0,0,0,0,0,0,"Tyrony Thony",1,2,"1633",0,"G",261,1
"1634_01","Earth",1,"G/253/S","55 Cancri e",25,0,0,0,0,0,0,"Armen Conleydenan",0,1,"1634",0,"G",253,0
"1635_01","Earth",0,"F/325/P","TRAPPIST-1e",22,0,1300,0,0,0,1134,"Iandy Tuckers",0,1,"1635",2434,"F",325,1
"1636_01","Earth",0,"G/254/S","TRAPPIST-1e",41,0,139,666,6,71,25,"Daisya Connelson",0,1,"1636",907,"G",254,0
"1637_01","Earth",1,"G/255/S","TRAPPIST-1e",25,0,0,0,0,0,0,"Leony Ricews",1,1,"1637",0,"G",255,0
"1638_01","Earth",0,"E/119/S","TRAPPIST-1e",19,0,414,0,66,307,0,"Roydo Ballocks",0,1,"1638",787,"E",119,0
"1640_01","Earth",0,"G/262/P","TRAPPIST-1e",21,0,305,0,1,618,2,"Essara Scotterkins",1,1,"1640",926,"G",262,1
"1644_01","Earth",0,"F/327/P","55 Cancri e",14,0,0,2,0,0,794,"Lavey Waltonnedy",0,1,"1644",796,"F",327,1
"1645_01","Other",1,"G/82/P","55 Cancri e",18,0,0,0,0,0,0,"Andace Thonyderson",0,1,"1645",0,"G",82,1
"1646_01","Earth",0,"G/264/P","TRAPPIST-1e",34,0,0,0,885,0,0,"Marily Monroellynn",1,1,"1646",885,"G",264,1
"1647_01","Earth",0,"F/328/P","TRAPPIST-1e",33,0,954,0,10,3,2,"Juanna Fisheparks",0,1,"1647",969,"F",328,1
"1649_01","Earth",1,"G/265/P","55 Cancri e",14,0,0,0,0,0,0,"Diandi Hinglendez",0,1,"1649",0,"G",265,1
"1650_01","Earth",1,"G/258/S","55 Cancri e",28,0,0,0,0,0,0,"Walla Hodes",1,1,"1650",0,"G",258,0
"1651_01","Earth",1,"G/266/P","PSO J318.5-22",43,0,0,0,0,0,0,"Camina Wonglasquez",0,1,"1651",0,"G",266,1
"1651_02","Earth",0,"G/266/P","55 Cancri e",3,0,0,0,0,0,0,"Ebonyd Lynnerett",1,2,"1651",0,"G",266,1
"1651_03","Earth",1,"G/266/P","PSO J318.5-22",0,0,0,0,0,0,0,"Deanny Wonglasquez",1,3,"1651",0,"G",266,1
"1653_01","Europa",0,"A/19/S","Other",47,0,4,1303,830,774,2,"Phernar Oderient",0,1,"1653",2913,"A",19,0
"1655_01","Earth",0,"A/82/S","TRAPPIST-1e",28,0,3202,0,0,0,5,"Karay Dicksons",0,1,"1655",3207,"A",82,0
"1655_02","Earth",0,"F/310/S","TRAPPIST-1e",40,0,0,807,0,0,0,"Nadie Dicksons",1,2,"1655",807,"F",310,0
"1656_01","Earth",0,"F/311/S","TRAPPIST-1e",17,0,1,160,37,0,0,"Keithy Mallerez",0,1,"1656",198,"F",311,0
"1657_01","Earth",0,"G/267/P","TRAPPIST-1e",21,0,0,0,218,109,5321,"Shally Alest",0,1,"1657",5648,"G",267,1
"1658_01","Mars",0,"F/312/S","TRAPPIST-1e",29.8770601336303,0,1150,0,6,4,0,"Sallos Part",1,1,"1658",1160,"F",312,0
"1659_01","Earth",0,"F/313/S","TRAPPIST-1e",41,0,0,82,3,0,718,"Rayle Pugherman",0,1,"1659",803,"F",313,0
"1660_01","Earth",0,"E/122/S","TRAPPIST-1e",20,0,0,1,0,905,0,"Estina Cardner",0,1,"1660",906,"E",122,0
"1661_01","Europa",0,"A/20/S","TRAPPIST-1e",56,0,0,0,0,0,0,"Arin Fringh",0,1,"1661",0,"A",20,0
"1661_02","Europa",0,"A/20/S","TRAPPIST-1e",57,0,0,62,0,2136,178,"Almino Earmeter",0,2,"1661",2376,"A",20,0
"1661_03","Europa",1,"A/20/S","TRAPPIST-1e",48,0,0,0,0,0,0,"Quarkib Fringh",1,3,"1661",0,"A",20,0
"1661_04","Europa",0,"A/20/S","TRAPPIST-1e",37,0,0,2390,0,1306,0,"Branev Fringh",0,4,"1661",3696,"A",20,0
"1662_01","Earth",0,"F/314/S","PSO J318.5-22",20,0,127,0,0,542,0,"Wenise Sterson",0,1,"1662",669,"F",314,0
"1663_01","Earth",1,"G/268/P","PSO J318.5-22",36,0,0,0,0,0,0,"Carita Villenson",1,1,"1663",0,"G",268,1
"1666_01","Europa",0,"D/59/S","TRAPPIST-1e",38,0,158,787,2820,0,86,"Askedus Retefule",1,1,"1666",3851,"D",59,0
"1668_01","Earth",0,"F/316/S","TRAPPIST-1e",22,0,2,0,6,101,536,"Millia Watsongley",0,1,"1668",645,"F",316,0
"1669_01","Mars",0,"F/317/S","TRAPPIST-1e",31,0,2436,0,147,16,0,"Flams Spane",0,1,"1669",2599,"F",317,0
"1669_02","Mars",1,"F/317/S","TRAPPIST-1e",0,0,0,0,0,0,0,"Spuffs Spane",1,2,"1669",0,"F",317,0
"1669_03","Mars",0,"F/317/S","55 Cancri e",21,0,1481,0,881,0,0,"Pokix Perte",0,3,"1669",2362,"F",317,0
"1670_01","Earth",0,"G/269/P","TRAPPIST-1e",49,0,0,67,213,2,1442,"Aleen Sancasey",0,1,"1670",1724,"G",269,1
"1670_02","Earth",1,"G/269/P","TRAPPIST-1e",44,0,0,0,0,0,0,"Jordy Sancasey",0,2,"1670",0,"G",269,1
"1671_01","Europa",0,"B/73/S","55 Cancri e",33.0182767624021,0,0,859,0,6704,64,"Muonan Mosteraked",0,1,"1671",7627,"B",73,0
"1672_01","Earth",0,"F/318/S","TRAPPIST-1e",29,0,7,0,0,797,0,"Elicia Solivers",0,1,"1672",804,"F",318,0
"1673_01","Earth",0,"F/330/P","55 Cancri e",16,0,876,0,5,1,16,"Benny Perrerojass",0,1,"1673",898,"F",330,1
"1674_01","Earth",1,"G/260/S","PSO J318.5-22",20,0,0,0,0,0,0,NA,0,1,"1674",0,"G",260,0
"1676_01","Earth",1,"G/270/P","TRAPPIST-1e",26,0,0,0,0,0,0,"Pennie Staffersby",0,1,"1676",0,"G",270,1
"1677_01","Earth",0,"E/103/P","TRAPPIST-1e",19,0,5,87,0,0,0,"Warry Robins",0,1,"1677",92,"E",103,1
"1681_01","Earth",0,"G/261/S","TRAPPIST-1e",34,0,1,89,0,793,0,"Tonia Englence",0,1,"1681",883,"G",261,0
"1682_01","Mars",1,"F/331/P","TRAPPIST-1e",38,0,0,0,0,0,0,"Miten Watte",1,1,"1682",0,"F",331,1
"1685_01","Earth",0,"G/82/P","55 Cancri e",51,0,0,260,91,0,264,"Sanda Dillestron",0,1,"1685",615,"G",82,1
"1685_02","Earth",0,"G/272/P","55 Cancri e",7,0,0,0,0,0,0,"Vana Dillestron",0,2,"1685",0,"G",272,1
"1685_03","Earth",1,"G/272/P","TRAPPIST-1e",3,0,0,0,0,0,0,"Camina Dillestron",1,3,"1685",0,"G",272,1
"1687_01","Mars",0,"F/334/P","TRAPPIST-1e",26,1,714,450,208,0,44,"Bases Batte",0,1,"1687",1416,"F",334,1
"1688_01","Earth",0,"E/124/S","TRAPPIST-1e",27,0,233,554,0,0,0,"Tyle Webstenson",0,1,"1688",787,"E",124,0
"1688_02","Earth",1,"G/82/P","TRAPPIST-1e",7,0,0,0,0,0,0,"Claura Webstenson",0,2,"1688",0,"G",82,1
"1688_03","Earth",1,"G/262/S","TRAPPIST-1e",19,0,0,0,0,0,0,"Line Webstenson",1,3,"1688",0,"G",262,0
"1690_01","Earth",0,"F/335/P","TRAPPIST-1e",28,0,0,26,88,5,754,"Heryle Paulllegory",0,1,"1690",873,"F",335,1
"1691_01","Mars",0,"F/321/S","TRAPPIST-1e",27,0,3482,1234,1155,0,0,"Sesh Giba",0,1,"1691",5871,"F",321,0
"1694_01","Earth",1,"G/263/S","PSO J318.5-22",31,0,0,0,0,0,0,"Iria Chavezalez",1,1,"1694",0,"G",263,0
"1695_01","Earth",0,"G/264/S","TRAPPIST-1e",26,0,324,0,201,2,256,"Fredy Moraleney",0,1,"1695",783,"G",264,0
"1696_01","Europa",0,"B/55/P","TRAPPIST-1e",43,0,0,760,17,15331,427,"Alam Iderinelay",0,1,"1696",16535,"B",55,1
"1697_01","Earth",0,"G/274/P","TRAPPIST-1e",23,0,0,13,0,773,0,"Hollie Blainson",0,1,"1697",786,"G",274,1
"1698_01","Other",1,"E/125/S","PSO J318.5-22",14,0,0,0,0,0,0,"Cakes Make",1,1,"1698",0,"E",125,0
"1699_01","Earth",0,"F/336/P","55 Cancri e",47,0,0,574,0,0,68,"Sall Barkeretton",1,1,"1699",642,"F",336,1
"1700_01","Europa",1,"B/74/S","TRAPPIST-1e",17,0,0,0,0,0,0,"Zavior Waring",1,1,"1700",0,"B",74,0
"1700_02","Europa",0,"B/74/S","TRAPPIST-1e",64,0,0,4,0,6200,622,"Solaron Waring",0,2,"1700",6826,"B",74,0
"1704_01","Mars",0,"D/60/S","TRAPPIST-1e",13,0,1112,0,687,0,3,"Tors Breke",0,1,"1704",1802,"D",60,0
"1704_02","Mars",0,"D/60/S","55 Cancri e",18,0,86,1164,516,0,0,"Allota Fincy",1,2,"1704",1766,"D",60,0
"1705_01","Mars",0,"E/126/S","TRAPPIST-1e",29,1,0,0,0,0,0,"Barave Chake",0,1,"1705",0,"E",126,0
"1708_01","Earth",0,"F/338/P","PSO J318.5-22",70,0,0,3,1,2,1290,"Lavey Hopez",0,1,"1708",1296,"F",338,1
"1709_01","Mars",0,"F/326/S","TRAPPIST-1e",23,0,31,0,1247,0,47,"Jurbet Minen",0,1,"1709",1325,"F",326,0
"1709_02","Mars",0,"D/61/S","TRAPPIST-1e",23,0,2210,0,89,0,0,"Bet Minen",1,2,"1709",2299,"D",61,0
"1709_03","Mars",0,"E/82/S","TRAPPIST-1e",35,0,1313,0,24,0,1,"Bleark Minen",0,3,"1709",1338,"E",82,0
"1709_04","Mars",0,"E/127/S","TRAPPIST-1e",17,0,1744,0,136,8,8,"Donut Minen",0,4,"1709",1896,"E",127,0
"1709_05","Mars",1,"F/326/S","TRAPPIST-1e",26,0,0,0,0,0,0,"Fams Minen",1,5,"1709",0,"F",326,0
"1709_06","Mars",0,"D/61/S","TRAPPIST-1e",15,0,1554,0,646,20,1241,"Tyog Minen",0,6,"1709",3461,"D",61,0
"1709_07","Mars",0,"F/326/S","TRAPPIST-1e",19,0,285,54,1246,102,0,"Cocowl Minen",0,7,"1709",1687,"F",326,0
"1710_01","Earth",1,"G/276/P","PSO J318.5-22",20,0,0,0,0,0,0,"Andrey Mcgowaymond",1,1,"1710",0,"G",276,1
"1711_01","Earth",0,"F/327/S","TRAPPIST-1e",51,0,437,244,908,825,0,NA,0,1,"1711",2414,"F",327,0
"1712_01","Mars",0,"F/339/P","TRAPPIST-1e",17,0,139,0,959,21,0,NA,0,1,"1712",1119,"F",339,1
"1712_02","Mars",0,"F/339/P","TRAPPIST-1e",27,0,103,1,49,2421,24,"Cinets Pamca",0,2,"1712",2598,"F",339,1
"1713_01","Earth",0,"G/277/P","TRAPPIST-1e",43,0,84,726,2,0,0,"Calvia Dyers",0,1,"1713",812,"G",277,1
"1714_01","Earth",0,"G/265/S","TRAPPIST-1e",5,0,0,0,0,0,0,"Lorian Parsoney",0,1,"1714",0,"G",265,0
"1715_01","Earth",1,"G/266/S","TRAPPIST-1e",17,0,0,0,0,0,0,"Camily Mirandry",0,1,"1715",0,"G",266,0
"1717_01","Earth",0,"E/105/P","TRAPPIST-1e",40,0,813,0,473,236,0,"Alicey Franankson",1,1,"1717",1522,"E",105,1
"1717_02","Earth",0,"E/105/P","TRAPPIST-1e",38,0,4,0,0,0,1679,"Yola Fielsenders",0,2,"1717",1683,"E",105,1
"1718_01","Earth",1,"G/82/P","TRAPPIST-1e",20,0,0,0,0,0,0,"Elindy Reyervaney",1,1,"1718",0,"G",82,1
"1719_01","Earth",1,"G/278/P","TRAPPIST-1e",13,0,0,0,0,0,0,"Kerryn Savaraldez",0,1,"1719",0,"G",278,1
"1721_01","Earth",0,"F/341/P","TRAPPIST-1e",15,0,320,36,5,0,640,"Frandy Alest",0,1,"1721",1001,"F",341,1
"1723_01","Earth",0,"E/128/S","TRAPPIST-1e",15,0,852,0,0,135,0,"Ivaney Holcompson",0,1,"1723",987,"E",128,0
"1724_01","Europa",0,"A/21/S","55 Cancri e",59,0,8,1563,0,73,31,"Hekark Diateous",1,1,"1724",1675,"A",21,0
"1725_01","Earth",0,"F/328/S","TRAPPIST-1e",24,0,0,201,0,0,603,"Breney Wheelez",0,1,"1725",804,"F",328,0
"1727_01","Mars",1,"F/342/P","Other",27.5135649690624,0,0,0,0,0,0,"Gibil Barte",1,1,"1727",0,"F",342,1
"1727_02","Mars",0,"D/54/P","55 Cancri e",52,0,1279,0,1061,359,0,"Emoles Barte",0,2,"1727",2699,"D",54,1
"1728_01","Earth",0,"G/280/P","TRAPPIST-1e",38,0,553,0,0,87,243,"Elle Bakerson",0,1,"1728",883,"G",280,1
"1729_01","Earth",0,"F/343/P","TRAPPIST-1e",26,0,21,0,499,568,0,"Billya Merce",1,1,"1729",1088,"F",343,1
"1730_01","Earth",0,"E/106/P","55 Cancri e",17,0,68,0,0,0,795,"Elson Curton",1,1,"1730",863,"E",106,1
"1731_01","Earth",1,"G/281/P","PSO J318.5-22",17,0,0,0,0,0,0,"Alfrey Santry",1,1,"1731",0,"G",281,1
"1731_02","Earth",0,"G/281/P","55 Cancri e",20,0,1,808,0,0,0,"Lestie Santry",1,2,"1731",809,"G",281,1
"1733_01","Earth",0,"F/344/P","TRAPPIST-1e",15,0,1336,108,0,0,0,"Stevey Chanan",0,1,"1733",1444,"F",344,1
"1734_01","Earth",1,"G/283/P","TRAPPIST-1e",30,0,0,0,0,0,0,"Guadae Patrichane",1,1,"1734",0,"G",283,1
"1736_01","Earth",1,"G/284/P","PSO J318.5-22",22,0,0,0,0,0,0,"Therry Blancoy",0,1,"1736",0,"G",284,1
"1738_01","Earth",0,"E/129/S","TRAPPIST-1e",18,0,0,0,19,467,0,"Rosey Sawyerson",0,1,"1738",486,"E",129,0
"1738_02","Earth",1,"G/268/S","55 Cancri e",22,0,0,0,0,0,0,"Wenny Sawyerson",1,2,"1738",0,"G",268,0
"1739_01","Earth",1,"G/269/S","PSO J318.5-22",20,0,0,0,0,0,0,"Wine Jarvey",1,1,"1739",0,"G",269,0
"1740_01","Earth",0,"G/270/S","TRAPPIST-1e",22,0,762,13,10,0,0,"Eillis Torrez",0,1,"1740",785,"G",270,0
"1742_01","Mars",0,"D/55/P","PSO J318.5-22",34,1,49,478,387,0,0,"Anack Trad",0,1,"1742",914,"D",55,1
"1745_01","Europa",0,"E/130/S","TRAPPIST-1e",28,0,0,1310,0,221,6064,NA,0,1,"1745",7595,"E",130,0
"1746_01","Mars",1,"F/331/S","TRAPPIST-1e",50,0,0,0,0,0,0,"Clers Bache",1,1,"1746",0,"F",331,0
"1747_01","Earth",0,"G/271/S","55 Cancri e",19,0,0,0,496,13,0,"Line Santantines",1,1,"1747",509,"G",271,0
"1748_01","Earth",0,"G/287/P","TRAPPIST-1e",21,0,0,0,0,2,807,"Jeresa Burchrison",0,1,"1748",809,"G",287,1
"1748_02","Earth",0,"G/287/P","TRAPPIST-1e",0,0,0,0,0,0,0,"Erice Burchrison",0,2,"1748",0,"G",287,1
"1748_03","Earth",0,"G/287/P","TRAPPIST-1e",4,0,0,0,0,0,0,"Keithy Burchrison",1,3,"1748",0,"G",287,1
"1749_01","Earth",1,"G/288/P","PSO J318.5-22",59,0,0,0,0,0,0,"Monald Coley",0,1,"1749",0,"G",288,1
"1752_01","Earth",0,"F/333/S","55 Cancri e",15,0,1006,1,0,0,308,"Dell Chavezalez",1,1,"1752",1315,"F",333,0
"1753_01","Earth",1,"G/272/S","TRAPPIST-1e",24,0,0,0,0,0,0,"Amela Moodson",1,1,"1753",0,"G",272,0
"1755_01","Earth",1,"G/273/S","TRAPPIST-1e",26,0,0,0,0,0,0,"Leneva Mulley",0,1,"1755",0,"G",273,0
"1757_01","Earth",0,"F/334/S","TRAPPIST-1e",67,0,26,809,0,39,26,"Juline Bradamss",0,1,"1757",900,"F",334,0
"1758_01","Earth",0,"G/274/S","TRAPPIST-1e",55,0,587,0,0,318,3,"Maril Fielsenders",0,1,"1758",908,"G",274,0
"1760_01","Earth",0,"F/336/S","TRAPPIST-1e",50,0,742,21,10,26,4,"Elicey Cardsay",0,1,"1760",803,"F",336,0
"1761_01","Earth",0,"F/347/P","55 Cancri e",23,0,145,490,17,49,1,"Ine Sweekstarks",0,1,"1761",702,"F",347,1
"1762_01","Earth",0,"E/132/S","PSO J318.5-22",21,0,2400,7,0,20,0,"Sylvin Casez",1,1,"1762",2427,"E",132,0
"1762_02","Earth",0,"G/275/S","Other",15,0,104,0,0,174,253,"Thery Casez",0,2,"1762",531,"G",275,0
"1763_01","Europa",0,"E/133/S","TRAPPIST-1e",41,0,0,3240,0,59,0,"Diskeon Stering",1,1,"1763",3299,"E",133,0
"1764_01","Mars",1,"F/337/S","TRAPPIST-1e",59,0,0,0,0,0,0,"Gies Laai",1,1,"1764",0,"F",337,0
